"ts_code","name"
"561000.SH","300ETF增强"
"016885.OF","山西证券裕泽A"
"016576.OF","民生加银瑞丰一年定开"
"017528.OF","嘉实北证50成份C"
"016673.OF","华安鼎津一年定开"
"017577.OF","南方中证政策性金融债A"
"016773.OF","诺德兴新趋势C"
"016772.OF","诺德兴新趋势A"
"016431.OF","中海丰盈三个月定开"
"017629.OF","中银机构现金管理E"
"015975.OF","工银积极养老目标五年持有"
"017189.OF","嘉实上证科创板50指数增强C"
"016791.OF","招商鑫利中短债C"
"016657.OF","汇丰晋信丰宁三个月定开C"
"017188.OF","嘉实上证科创板50指数增强A"
"016089.OF","金鹰添悦60天滚动C"
"015583.OF","招商安悦1年持有A"
"016790.OF","招商鑫利中短债A"
"017423.OF","天弘同业存单指数7天持有"
"017628.OF","华商计算机行业量化C"
"016088.OF","金鹰添悦60天滚动A"
"017621.OF","易方达富惠C"
"015929.OF","蜂巢丰裕A"
"015584.OF","招商安悦1年持有C"
"015930.OF","蜂巢丰裕C"
"016656.OF","汇丰晋信丰宁三个月定开A"
"016977.OF","博时阿尔法回报C"
"017264.OF","兴证全球安悦平衡养老三年持有"
"016976.OF","博时阿尔法回报A"
"016323.OF","东方中证500指数增强A"
"016324.OF","东方中证500指数增强C"
"017108.OF","淳厚优加回报一年持有C"
"017107.OF","淳厚优加回报一年持有A"
"009393.OF","嘉实现金宝E"
"970181.OF","上海证券现金添利"
"017583.OF","鑫元恒鑫收益增强D"
"015528.OF","弘毅远方汽车产业升级C"
"016692.OF","华安众盈中短债C"
"017613.OF","兴银合丰政策性金融债C"
"562010.SH","绿色能源ETF"
"016691.OF","华安众盈中短债A"
"017488.OF","嘉实信息产业A"
"159687.SZ","亚太低碳ETF"
"180103.SZ","华夏和达高科REIT"
"017489.OF","嘉实信息产业C"
"016375.OF","招商裕泰"
"015527.OF","弘毅远方汽车产业升级A"
"008859.OF","人保安和一年定开"
"016802.OF","创金合信怡久回报C"
"017522.OF","富国北证50成份C"
"016801.OF","创金合信怡久回报A"
"016456.OF","蜂巢中债1-5年政策性金融债A"
"017521.OF","富国北证50成份A"
"017035.OF","中信建投科技主题6个月持有C"
"017034.OF","中信建投科技主题6个月持有A"
"016457.OF","蜂巢中债1-5年政策性金融债C"
"016904.OF","华夏安益短债A"
"016905.OF","华夏安益短债C"
"017180.OF","鑫元璟丰"
"016627.OF","汇添富创新成长C"
"016781.OF","湘财研究精选一年持有A"
"016451.OF","博远增睿纯债"
"017077.OF","华泰紫金景泓12个月持有A"
"008432.OF","人保安睿一年定开"
"016994.OF","长江惠盈9个月持有C"
"016993.OF","长江惠盈9个月持有A"
"016626.OF","汇添富创新成长A"
"017078.OF","华泰紫金景泓12个月持有C"
"016782.OF","湘财研究精选一年持有C"
"016990.OF","广发富信优选六个月持有C"
"017020.OF","博时中证农业主题指数C"
"017037.OF","嘉实低碳精选C"
"017141.OF","华宝中证有色金属联接C"
"016558.OF","安信洞见成长A"
"016559.OF","安信洞见成长C"
"017016.OF","博时五月佳5个月持有C"
"017472.OF","国泰中证机床联接C"
"017451.OF","国富估值优势C"
"017036.OF","嘉实低碳精选A"
"016730.OF","长信中证科创创业50指数增强C"
"016714.OF","长信均衡策略一年持有C"
"016713.OF","长信均衡策略一年持有A"
"016729.OF","长信中证科创创业50指数增强A"
"016738.OF","嘉实领航聚优积极配置6个月持有C"
"017015.OF","博时五月佳5个月持有A"
"016989.OF","广发富信优选六个月持有A"
"017471.OF","国泰中证机床联接A"
"017140.OF","华宝中证有色金属联接A"
"016743.OF","长城永利A"
"016744.OF","长城永利C"
"017019.OF","博时中证农业主题指数A"
"016737.OF","嘉实领航聚优积极配置6个月持有A"
"017111.OF","申万菱信同业存单指数7天持有"
"017043.OF","汇添富品质价值"
"017194.OF","建信弘利C"
"017100.OF","华宝宝通30天持有A"
"014287.OF","泰康新锐成长A"
"017093.OF","景顺长城纳斯达克科技市值加权C"
"017585.OF","华润元大润泽D"
"017014.OF","万家优享平衡C"
"017013.OF","万家优享平衡A"
"017314.OF","国泰利享安益短债A"
"016264.OF","嘉实新起航C"
"017366.OF","泰康新锐成长C"
"017315.OF","国泰利享安益短债C"
"016168.OF","嘉实丰和C"
"015957.OF","财通资管双安A"
"016967.OF","南方旺元60天滚动持有E"
"017101.OF","华宝宝通30天持有C"
"016506.OF","太平绿色纯债一年定开"
"015958.OF","财通资管双安C"
"017092.OF","景顺长城纳斯达克科技市值加权A美元现汇"
"017091.OF","景顺长城纳斯达克科技市值加权A"
"016366.OF","东方红同业存单指数7天持有"
"017586.OF","华润元大润丰D"
"017308.OF","招商鑫嘉中短债C"
"017307.OF","招商鑫嘉中短债A"
"016550.OF","永赢消费龙头智选C"
"016502.OF","永赢新兴消费智选A"
"016503.OF","永赢新兴消费智选C"
"016549.OF","永赢消费龙头智选A"
"016203.OF","嘉合胶东经济圈中高等级信用债一年定开"
"017123.OF","景顺长城景泰臻利纯债A"
"017124.OF","景顺长城景泰臻利纯债C"
"017152.OF","汇添富鑫悦纯债A"
"017426.OF","国富深化价值C"
"015766.OF","东方专精特新C"
"017153.OF","汇添富鑫悦纯债C"
"016011.OF","西部利得沣享A"
"017511.OF","鹏华稳健回报C"
"016838.OF","国新国证鑫颐中短债A"
"016012.OF","西部利得沣享C"
"016839.OF","国新国证鑫颐中短债C"
"017469.OF","嘉实上证科创板芯片联接A"
"017470.OF","嘉实上证科创板芯片联接C"
"015765.OF","东方专精特新A"
"015714.OF","格林聚鑫增强C"
"015713.OF","格林聚鑫增强A"
"017227.OF","富国中证全指家用电器联接C"
"017226.OF","富国中证全指家用电器联接A"
"016170.OF","中欧盈选平衡6个月持有A"
"017544.OF","浙商惠裕纯债C"
"017311.OF","大成景宁一年定开"
"016777.OF","嘉实中证1000指数增强C"
"017125.OF","华宝中证港股通互联网联接A"
"016956.OF","中融恒润纯债C"
"016955.OF","中融恒润纯债A"
"016776.OF","嘉实中证1000指数增强A"
"016171.OF","中欧盈选平衡6个月持有C"
"017126.OF","华宝中证港股通互联网联接C"
"016410.OF","鹏扬同业存单指数7天持有"
"014009.OF","华安养老目标日期2045五年持有"
"017076.OF","宝盈半导体产业C"
"017075.OF","宝盈半导体产业A"
"016962.OF","国联安中证1000指数增强A"
"017537.OF","东方红远见价值C"
"017310.OF","创金合信利泽纯债C"
"017155.OF","民生加银专精特新智选C"
"017536.OF","东方红优享红利沪港深C"
"016963.OF","国联安中证1000指数增强C"
"970201.OF","银河水星聚利中短债A"
"017154.OF","民生加银专精特新智选A"
"016948.OF","国泰利安中短债C"
"970203.OF","银河水星聚利中短债E"
"970202.OF","银河水星聚利中短债C"
"016448.OF","平安双盈添益C"
"015842.OF","国投瑞银专精特新量化选股A"
"017463.OF","信诚优质纯债C"
"017493.OF","东方红新动力C"
"017309.OF","创金合信利泽纯债A"
"017494.OF","东方红多元策略C"
"016947.OF","国泰利安中短债A"
"016512.OF","嘉实长三角ESG纯债"
"016447.OF","平安双盈添益A"
"015843.OF","国投瑞银专精特新量化选股C"
"017535.OF","东方红京东大数据C"
"015494.OF","尚正臻惠一年定开"
"016816.OF","兴业120天滚动A"
"016817.OF","兴业120天滚动C"
"017539.OF","中欧骏泰D"
"017538.OF","中欧骏泰C"
"016928.OF","万家鑫怡A"
"017542.OF","泓德泓利C"
"017534.OF","富国天利增长债券C"
"016929.OF","万家鑫怡C"
"016384.OF","永赢消费鑫选6个月持有A"
"016385.OF","永赢消费鑫选6个月持有C"
"017485.OF","长盛高端装备制造C"
"588370.SH","科创50增强策略ETF"
"588460.SH","科创50增强ETF"
"017055.OF","工银稳健丰润90天持有中短债C"
"017104.OF","光大保德信同业存单指数7天持有"
"017054.OF","工银稳健丰润90天持有中短债A"
"016119.OF","华富时代锐选A"
"016120.OF","华富时代锐选C"
"017461.OF","长城久鑫C"
"016857.OF","银河景气行业C"
"016756.OF","中加医疗创新A"
"016601.OF","兴业睿信一年定开"
"016856.OF","银河景气行业A"
"016542.OF","交银启衡C"
"016625.OF","长城同业存单指数7天持有"
"017195.OF","长江时代精选A"
"017196.OF","长江时代精选C"
"016584.OF","汇添富鑫润纯债C"
"016583.OF","汇添富鑫润纯债A"
"561320.SH","交运ETF"
"017211.OF","国富焦点驱动灵活配置C"
"016852.OF","大成同业存单指数7天持有"
"016541.OF","交银启衡A"
"017462.OF","长城久祥C"
"016965.OF","中银乐享"
"017458.OF","长城创新驱动C"
"016757.OF","中加医疗创新C"
"017059.OF","国泰君安90天滚动中短债C"
"016044.OF","西藏东财中证证券公司30C"
"016043.OF","西藏东财中证证券公司30A"
"016700.OF","渤海汇金低碳经济一年持有"
"017148.OF","嘉实积极配置一年持有C"
"015928.OF","西部利得绿色能源C"
"016079.OF","华夏福泽养老目标2035三年持有"
"015905.OF","广发新能源精选C"
"016428.OF","汇添富稳利60天滚动持有D"
"016453.OF","南方纳斯达克100C"
"015911.OF","兴业致远A"
"015927.OF","西部利得绿色能源A"
"017428.OF","国泰鑫裕纯债"
"015904.OF","广发新能源精选A"
"017222.OF","富国中证电池主题联接A"
"017147.OF","嘉实积极配置一年持有A"
"016452.OF","南方纳斯达克100A"
"017058.OF","国泰君安90天滚动中短债A"
"017448.OF","格林泓盛一年定开"
"017223.OF","富国中证电池主题联接C"
"015912.OF","兴业致远C"
"016914.OF","博时富泽金融债"
"016666.OF","英大延福养老2040三年持有"
"016206.OF","信澳汇享三个月定开A"
"017190.OF","鑫元中证1000指数增强A"
"017191.OF","鑫元中证1000指数增强C"
"016207.OF","信澳汇享三个月定开C"
"162717.OF","广发成长新动能A"
"017009.OF","诺德中短债C"
"016850.OF","中欧颐利A"
"017177.OF","上投摩根新兴服务C"
"017178.OF","上投摩根中小盘C"
"016108.OF","安信臻享三个月定开"
"016912.OF","恒越均衡优选A"
"016913.OF","恒越均衡优选C"
"017008.OF","诺德中短债A"
"017176.OF","上投摩根动态多因子C"
"016851.OF","中欧颐利C"
"013711.OF","广发成长新动能C"
"015591.OF","长城聚利C"
"015590.OF","长城聚利A"
"017466.OF","汇添富稳鑫120天滚动持有B"
"016878.OF","长信稳恒C"
"015529.OF","华泰柏瑞锦瑞E"
"016315.OF","同泰泰裕三个月定开C"
"016314.OF","同泰泰裕三个月定开A"
"159677.SZ","1000增强ETF"
"016876.OF","交银稳安30天滚动C"
"159675.SZ","创业板增强ETF"
"005030.OF","中银产业精选C"
"016875.OF","交银稳安30天滚动A"
"016877.OF","长信稳恒A"
"015415.OF","华宝宝隆C"
"016678.OF","贝莱德浦悦丰利一年持有A"
"016679.OF","贝莱德浦悦丰利一年持有C"
"015820.OF","宝盈中证沪港深科技龙头A"
"015510.OF","平安价值领航A"
"561590.SH","中证1000增强ETF"
"016416.OF","南方稳鑫6个月持有A"
"015511.OF","平安价值领航C"
"159662.SZ","交运ETF"
"016684.OF","中融同业存单指数7天持有"
"015414.OF","华宝宝隆A"
"015821.OF","宝盈中证沪港深科技龙头C"
"016722.OF","国泰君安安弘六个月定开"
"016614.OF","中欧尊悦一年定开"
"016417.OF","南方稳鑫6个月持有C"
"015151.OF","恒越匠心优选一年持有C"
"015150.OF","恒越匠心优选一年持有A"
"013557.OF","信澳汇智优选一年持有C"
"016484.OF","国泰利盈60天滚动中短债C"
"017039.OF","富国中证1000优选C"
"015916.OF","永赢医药创新智选C"
"015586.OF","东方匠心优选A"
"016228.OF","华商安远稳进一年持有C"
"016653.OF","华泰柏瑞行业优选6个月持有C"
"016483.OF","国泰利盈60天滚动中短债A"
"016621.OF","平安盈诚积极配置6个月持有A"
"017073.OF","嘉实清洁能源A"
"017290.OF","中欧科创主题C"
"016299.OF","浦银安盛季季盈90天滚动中短债A"
"013556.OF","信澳汇智优选一年持有A"
"017038.OF","富国中证1000优选A"
"015448.OF","安信华享纯债C"
"016874.OF","广发远见智选C"
"016486.OF","中欧成长先锋C"
"015587.OF","东方匠心优选C"
"016632.OF","华泰柏瑞行业优选6个月持有A"
"016873.OF","广发远见智选A"
"016622.OF","平安盈诚积极配置6个月持有C"
"016726.OF","农银汇理品质农业C"
"017074.OF","嘉实清洁能源C"
"016971.OF","华夏恒生香港上市生物科技联接C"
"016970.OF","华夏恒生香港上市生物科技联接A"
"016300.OF","浦银安盛季季盈90天滚动中短债C"
"016227.OF","华商安远稳进一年持有A"
"015915.OF","永赢医药创新智选A"
"015447.OF","安信华享纯债A"
"016485.OF","中欧成长先锋A"
"016725.OF","农银汇理品质农业A"
"017288.OF","中欧瑾和E"
"016961.OF","浙商汇金平稳增长一年持有"
"017185.OF","国泰国证疫苗与生物科技联接A"
"017407.OF","长信颐天平衡养老(FOF)Y"
"873001.OF","广发资管现金增利"
"017408.OF","长信颐和养老(FOF)Y"
"015345.OF","嘉实养老目标日期2055五年持有"
"015533.OF","红塔红土瑞鑫纯债A"
"015534.OF","红塔红土瑞鑫纯债C"
"017186.OF","国泰国证疫苗与生物科技联接C"
"017385.OF","申万菱信稳健养老Y"
"017409.OF","长信颐年平衡养老(FOF)Y"
"017024.OF","天弘通享A"
"017319.OF","嘉实安康稳健养老目标一年持有Y"
"016076.OF","华夏智造升级C"
"017382.OF","国富平衡养老三年持有Y"
"017391.OF","泰康福安稳健养老一年持有Y"
"017411.OF","农银养老2045五年Y"
"017338.OF","嘉实悦康稳健养老一年持有Y"
"017392.OF","泰康福泰平衡养老FOFY"
"016075.OF","华夏智造升级A"
"013571.OF","天弘养老目标2030一年持有"
"508077.SH","华夏基金华润有巢REIT"
"017025.OF","天弘通享C"
"017327.OF","嘉实民安添岁稳健养老一年持有Y"
"017395.OF","招商和悦均衡养老三年(FOF)Y"
"017397.OF","嘉实福康稳健养老目标一年持有Y"
"017405.OF","兴业养老2035Y"
"017296.OF","嘉实养老2040五年Y"
"016180.OF","宝盈聚鑫纯债一年定开"
"017410.OF","农银养老2035Y"
"017393.OF","泰康福泽积极养老目标五年持有Y"
"016288.OF","大成消费机遇C"
"016287.OF","大成消费机遇A"
"159680.SZ","1000ETF增强"
"016646.OF","富国恒享回报12个月持有C"
"016318.OF","东方臻裕A"
"017368.OF","汇添富添福盈和稳健养老目标一年持有Y"
"017372.OF","汇添富添福增长稳健养老目标一年持有Y"
"017403.OF","广发养老2050五年持有Y"
"016871.OF","华富吉富30天滚动中短债A"
"017342.OF","上投摩根锦程均衡养老(FOF)Y"
"017384.OF","兴全安泰稳健养老一年持有Y"
"017339.OF","易方达汇欣平衡养老三年持有Y"
"017331.OF","易方达汇康稳健养老目标一年持有Y"
"017386.OF","兴全安泰积极养老目标五年Y"
"017330.OF","银河颐年稳健养老目标一年持有Y"
"017320.OF","浦银安盛颐和稳健养老一年Y"
"017321.OF","浦银安盛颐享稳健养老目标一年持有Y"
"017361.OF","汇添富养老2040五年Y"
"017340.OF","易方达汇智平衡养老(FOF)Y"
"017399.OF","民生加银康泰养老目标日期2040三年持有Y"
"017206.OF","中银嘉享3个月定开C"
"016867.OF","华泰紫金沪深300指数增强A"
"017402.OF","广发养老2040三年持有Y"
"016645.OF","富国恒享回报12个月持有A"
"016872.OF","华富吉富30天滚动中短债C"
"015626.OF","平安添润C"
"016319.OF","东方臻裕C"
"017367.OF","汇添富添福睿选稳健养老目标一年持有Y"
"017398.OF","民生加银康宁平衡养老(FOF)Y"
"017406.OF","中银添禧丰禄稳健养老目标一年持有Y"
"017387.OF","兴证全球安悦稳健养老一年持有Y"
"017341.OF","上投摩根锦程稳健养老目标一年(FOF)Y"
"017322.OF","中加安瑞稳健养老一年Y"
"017388.OF","上银恒泰稳健养老目标一年持有期Y"
"017295.OF","长城恒康稳健养老一年Y"
"015961.OF","太平恒信6个月定开"
"017371.OF","汇添富添福汇盈稳健养老目标一年持有Y"
"017373.OF","汇添富添福睿享稳健养老目标一年持有Y"
"016868.OF","华泰紫金沪深300指数增强C"
"016966.OF","博时岁岁增利一年持有C"
"017197.OF","华宝新兴成长C"
"015625.OF","平安添润A"
"017110.OF","景顺长城新兴成长C"
"016933.OF","景顺长城睿丰短债A"
"015317.OF","景顺长城隽发平衡养老目标三年持有"
"017362.OF","华夏养老2050五年Y"
"017318.OF","中欧预见养老2025一年持有(FOF)Y"
"017129.OF","嘉实致泰一年定开纯债"
"017335.OF","银华尊和养老2030三年持有Y"
"017356.OF","华夏安康稳健养老目标一年持有Y"
"017363.OF","华夏稳健养老一年Y"
