ts_code,name
006806.OF,西部利得添盈短债A
007234.OF,博时优势企业C
007269.OF,山西证券裕睿6个月C
007268.OF,山西证券裕睿6个月A
007106.OF,农银汇理可转债
160526.SZ,博时优势企业
163209.OF,诺安创业板指数增强A
007512.OF,工银沪港深C
007416.OF,南方致远C
007415.OF,南方致远A
007212.OF,山西证券裕泰3个月定开
006880.OF,交银安享稳健养老一年A
007246.OF,安信鑫日享中短债C
007245.OF,安信鑫日享中短债A
006994.OF,国泰瑞安三个月定开
007118.OF,华泰紫金丰泰纯债C
007117.OF,华泰紫金丰泰纯债A
006468.OF,嘉实稳联纯债
007128.OF,天弘增强回报A
007129.OF,天弘增强回报C
006097.OF,平安高等级债A
006719.OF,国融融盛龙头严选C
006718.OF,国融融盛龙头严选A
007074.OF,国寿安保新蓝筹
007062.OF,中加聚盈四个月定开C
007061.OF,中加聚盈四个月定开A
006926.OF,长城量化精选A
110053.OF,易方达安源中短债A
110052.OF,易方达安源中短债C
006608.OF,泓德研究优选
006235.OF,东方城镇消费主题
006671.OF,广发消费升级
006883.OF,华泰保兴健康消费C
006882.OF,华泰保兴健康消费A
007495.OF,兴业中债1-3年政策金融债C
007204.OF,银华美元债精选A
007205.OF,银华美元债精选C
007400.OF,凯石浩品质经营C
007003.OF,泰康安业政策性金融债A
007004.OF,泰康安业政策性金融债C
007399.OF,凯石浩品质经营A
512910.SH,中证100ETF
007136.OF,广发中证100ETF联接C
007135.OF,广发中证100ETF联接A
007259.OF,民生加银中债1-3年农发债
006940.OF,新华恒稳添利B
007404.OF,华宝沪深300指数增强C
007210.OF,华商瑞丰短债C
007152.OF,诺德策略精选
006730.OF,万家中证500指数增强C
006737.OF,诺安恒惠
006729.OF,万家中证500指数增强A
512750.SH,基本面50ETF
007088.OF,民生加银恒裕
007359.OF,前海联合泳益纯债C
007358.OF,前海联合泳益纯债A
007372.OF,国联安增瑞政策性金融债C
007371.OF,国联安增瑞政策性金融债A
006724.OF,工银深证红利ETF联接C
168111.OF,九泰锐丰(LOF)C
007124.OF,工银中债1-3年农发债A
007125.OF,工银中债1-3年农发债C
160424.OF,华安创业板50ETF联接C
007292.OF,民生加银兴盈
006856.OF,银河丰泰3个月定开
007176.OF,富国泓利纯债C
006467.OF,浦银安盛双债增强C
007139.OF,富国民裕沪港深精选A
006466.OF,浦银安盛双债增强A
007162.OF,南方恒庆一年定开C
007161.OF,南方恒庆一年定开
007084.OF,天治转型升级
007180.OF,华安中债1-3年政策金融债A
007181.OF,华安中债1-3年政策金融债C
510350.SH,工银沪深300ETF
512170.SH,医疗ETF
007446.OF,中欧增强回报C
007397.OF,华宝沪港深中国增强价值C
006905.OF,泰康产业升级C
007060.OF,汇添富养老2050五年A
007427.OF,永赢凯利
006904.OF,泰康产业升级A
007387.OF,融通通慧C
007448.OF,长信沪深300指数增强C
512760.SH,芯片ETF
007145.OF,泰康安和纯债6个月
006564.OF,圆信永丰精选回报
007420.OF,华安鼎信3个月定开
007435.OF,华宝宝怡纯债
006401.OF,先锋量化优选A
006402.OF,先锋量化优选C
007023.OF,中银证券安泽A
007024.OF,中银证券安泽C
007296.OF,天弘安益C
007295.OF,天弘安益A
006378.OF,广发汇宏6个月定开
007005.OF,中金新医药C
006981.OF,中金新医药A
002344.OF,融通增益C
007405.OF,华宝中证100联接C
007328.OF,招商添盈纯债E
161029.SZ,银行龙头LOF
007159.OF,南方富元稳健养老一年A
007160.OF,南方富元稳健养老一年C
007241.OF,中欧预见养老2050五年A
007242.OF,中欧预见养老2050五年C
007158.OF,平安合盛定期开放
007413.OF,长城中证500指数增强C
006944.OF,永赢悦利
007373.OF,永赢卓利
007309.OF,鹏华9-10年利率债A
005497.OF,鑫元永利
007326.OF,国投瑞银新增长C
006946.OF,宝盈聚享纯债定期开放
006303.OF,中银安康稳健养老一年A
006509.OF,国联安增盈纯债A
006510.OF,国联安增盈纯债C
006879.OF,华安智能生活A
006314.OF,中融策略优选A
006315.OF,中融策略优选C
512480.SH,半导体ETF
007343.OF,嘉实科技创新
007133.OF,嘉实长青竞争优势A
007134.OF,嘉实长青竞争优势C
007385.OF,华泰保兴安盈三个月
007340.OF,南方科技创新A
007353.OF,工银科技创新
007345.OF,富国科技创新
007341.OF,南方科技创新C
007355.OF,汇添富科技创新A
007350.OF,华夏科技创新C
007349.OF,华夏科技创新A
007356.OF,汇添富科技创新C
006894.OF,兴业养老2035A
006895.OF,兴业养老2035C
006595.OF,广发港股通优质增长A
007146.OF,鹏华研究智选
006636.OF,华富恒欣纯债A
006637.OF,华富恒欣纯债C
006754.OF,鑫元悦利定期开放
006648.OF,汇安多因子A
006649.OF,汇安多因子C
007127.OF,博道远航C
007126.OF,博道远航A
006741.OF,工银尊利中短债C
006740.OF,工银尊利中短债A
006860.OF,易方达汇诚养老2038三年A
006859.OF,易方达汇诚养老2033三年A
005029.OF,中银产业精选A
006429.OF,诺安恒鑫
007095.OF,建信中债3-5年国开行C
007094.OF,建信中债3-5年国开行A
006753.OF,天弘港股通精选C
007059.OF,汇添富养老2040五年A
007346.OF,易方达科技创新
006752.OF,天弘港股通精选A
007170.OF,易方达中债1-3年国开行C
007169.OF,易方达中债1-3年国开行A
006658.OF,财通中证香港红利A
006260.OF,汇添富红利增长C
006659.OF,财通中证香港红利C
006259.OF,汇添富红利增长A
006918.OF,国联安安享稳健养老一年
007302.OF,华宝宝盛纯债
007286.OF,中邮纯债裕利三个月
007058.OF,中泰蓝月短债C
006575.OF,华安养老2030三年A
006862.OF,招商和悦稳健养老一年C
007057.OF,中泰蓝月短债A
006861.OF,招商和悦稳健养老一年A
007045.OF,博道沪深300指数增强C
007250.OF,广发养老2050五年持有A
006991.OF,民生加银康宁稳健养老一年A
007044.OF,博道沪深300指数增强A
006791.OF,建信睿兴纯债
007255.OF,华宝稳健养老一年A
006863.OF,国联安智能制造
007293.OF,长信利信C
007022.OF,嘉实中债1-3政策金融债C
007294.OF,长信利信E
007215.OF,国寿安保泰荣纯债
007021.OF,嘉实中债1-3政策金融债A
007090.OF,海富通稳健养老一年A
007188.OF,嘉实养老2050五年A
007165.OF,华夏中债1-3年政策金融债A
006911.OF,长江量化匠心甄选A
006957.OF,长江量化匠心甄选C
007063.OF,长盛研发回报
007166.OF,华夏中债1-3年政策金融债C
007339.OF,易方达沪深300ETF联接C
006284.OF,浙商兴永纯债定开
007185.OF,蜂巢添鑫纯债C
166025.SZ,中欧远见定开
007082.OF,平安高端制造A
007184.OF,蜂巢添鑫纯债A
007083.OF,平安高端制造C
007101.OF,中欧远见两年定开C
006623.OF,华夏养老2035三年C
006622.OF,华夏养老2035三年A
007386.OF,浙商中证500指数增强C
006615.OF,工银战略新兴产业A
006616.OF,工银战略新兴产业C
006573.OF,人保行业轮动A
006574.OF,人保行业轮动C
510890.SH,红利低波ETF
007232.OF,万家平衡养老三年(FOF)A
007147.OF,博时中债1-3年国开行A
007148.OF,博时中债1-3年国开行C
007271.OF,鹏华养老2045三年A
007273.OF,鹏华长乐稳健养老一年A
007235.OF,广发聚利C
005503.OF,汇添富理财60天E
471060.OF,汇添富理财60天B
470060.OF,汇添富理财60天A
007121.OF,中加裕盈纯债
512290.SH,生物医药ETF
007198.OF,富国中债1-5年农发行C
007197.OF,富国中债1-5年农发行A
006455.OF,人保福睿18个月定开
006810.OF,泰康港股通中证香港银行C
006809.OF,泰康港股通中证香港银行A
006345.OF,景顺长城集英成长两年
007047.OF,长城核心优势A
006977.OF,农银汇理海棠三年定开
006756.OF,国泰中证生物医药ETF联接A
006757.OF,国泰中证生物医药ETF联接C
006992.OF,嘉合锦创优势精选
007079.OF,工银中债3-5年国开行C
007078.OF,工银中债3-5年国开行A
006840.OF,安信聚利增强C
006839.OF,安信聚利增强A
007208.OF,中邮中债-1-3年央企20A
007209.OF,中邮中债-1-3年央企20C
006370.OF,国富大中华精选美元
005466.OF,华泰紫金智惠定开C
005465.OF,华泰紫金智惠定开A
006792.OF,鹏华香港美国互联网美元现汇
007097.OF,汇添富中债1-3年国开债A
007098.OF,汇添富中债1-3年国开债C
007154.OF,汇添富中证银行ETF联接C
007153.OF,汇添富中证银行ETF联接A
007140.OF,富国全球债券美元
006667.OF,南华瑞元定期开放
007199.OF,永赢泰利A
007200.OF,永赢泰利C
006897.OF,新华聚利C
006896.OF,新华聚利A
007173.OF,招商添旭3个月定开A
007193.OF,恒越核心精选C
007174.OF,招商添旭3个月定开C
007192.OF,恒越研究精选C
007233.OF,金鹰鑫益E
007091.OF,东兴兴福一年定开A
007155.OF,银河中债央企20
006775.OF,前海开源优质成长
006620.OF,华夏养老2045三年A
006621.OF,华夏养老2045三年C
006787.OF,泰康中证港股通大消费主题C
006786.OF,泰康中证港股通大消费主题A
512690.SH,酒ETF
007104.OF,易方达恒利3个月定开
006969.OF,圆信永丰高端制造
006983.OF,嘉实新添元定开C
006549.OF,国金惠盈纯债A
006976.OF,鹏华核心优势A
006760.OF,国金惠盈纯债C
006982.OF,嘉实新添元定开A
006854.OF,人保鑫泽纯债A
006855.OF,人保鑫泽纯债C
007130.OF,中庚小盘价值
006931.OF,泰康中证港股通TMT主题C
007019.OF,平安如意中短债E
007017.OF,平安如意中短债A
006930.OF,泰康中证港股通TMT主题A
007018.OF,平安如意中短债C
006604.OF,嘉实消费精选A
006605.OF,嘉实消费精选C
007191.OF,富国中证价值ETF联接C
168001.OF,国寿安保养老指数增强
006881.OF,华宝大健康A
001619.OF,兴银汇福定开
007013.OF,湘财长顺C
501071.SH,泓德丰泽LOF
007012.OF,湘财长顺A
006735.OF,国金惠鑫短债C
006887.OF,诺德新生活A
006734.OF,国金惠鑫短债A
006888.OF,诺德新生活C
006199.OF,长盛同锦研究精选
006886.OF,工银养老2050A
006832.OF,鹏扬添利增强A
006765.OF,招商中债1-5年农发行A
006833.OF,鹏扬添利增强C
006766.OF,招商中债1-5年农发行C
006477.OF,中邮沪港深精选
006005.OF,诺安鼎利A
006006.OF,诺安鼎利C
006995.OF,南方惠利6个月定开A
006996.OF,南方惠利6个月定开C
007119.OF,睿远成长价值A
007120.OF,睿远成长价值C
006266.OF,永赢智能领先A
006269.OF,永赢智能领先C
006952.OF,中银景元回报
006533.OF,易方达科融
006751.OF,富国互联科技A
006891.OF,华夏养老2050五年A
006656.OF,方正富邦中证500ETF联接A
006657.OF,方正富邦中证500ETF联接C
007076.OF,汇添富中证医药卫生ETF联接A
007077.OF,汇添富中证医药卫生ETF联接C
006501.OF,建信润利增强C
006500.OF,建信润利增强A
006768.OF,华安沪港深优选
006782.OF,国泰信利三个月定开
006927.OF,浙商汇金聚鑫定期开放
007025.OF,南方鑫利3个月定开
006682.OF,景顺长城中证500指数增强A
006973.OF,太平睿盈A
006942.OF,华泰柏瑞量化明选A
006943.OF,华泰柏瑞量化明选C
006876.OF,国投瑞银稳健养老一年A
007026.OF,建信中债1-3年国开行A
007027.OF,建信中债1-3年国开行C
006449.OF,浙商汇金量化精选灵活
005680.OF,财通资管价值成长A
007111.OF,前海联合国民健康C
000488.OF,嘉实3个月理财E
000487.OF,嘉实3个月理财A
161913.OF,万家社会责任定开C
006956.OF,鹏华永润一年定开
161912.SZ,社会责任定开
006999.OF,广发景兴中短债C
006998.OF,广发景兴中短债A
007035.OF,中银1-3年国开债
006670.OF,广发景秀纯债
006535.OF,恒生前海恒锦裕利A
006536.OF,恒生前海恒锦裕利C
006398.OF,宝盈祥颐定开A
005816.OF,国泰农惠定期开放
160925.SZ,沪深港300LOF
006399.OF,宝盈祥颐定开C
006624.OF,中泰玉衡价值优选A
007070.OF,博时颐泽稳健养老一年持有A
007071.OF,博时颐泽稳健养老一年持有C
006431.OF,汇安鼎利纯债A
006432.OF,汇安鼎利纯债C
006744.OF,中融央视财经50ETF联接C
006179.OF,富国品质生活A
006743.OF,中融央视财经50ETF联接A
006890.OF,摩根领先优选A
006781.OF,汇丰晋信港股通精选
006849.OF,博时中债5-10年农发行C
006848.OF,博时中债5-10年农发行A
007028.OF,易方达中证500ETF联接A
007029.OF,易方达中证500ETF联接C
006822.OF,凯石湛A
006823.OF,凯石湛C
006966.OF,财通安瑞短债C
006965.OF,财通安瑞短债A
006975.OF,金鹰鑫日享C
006974.OF,金鹰鑫日享A
006899.OF,天弘弘丰增强回报C
006898.OF,天弘弘丰增强回报A
004960.OF,平安合泰定期开放
159965.SZ,央视50ETF
006365.OF,招商丰韵C
000006.OF,西部利得量化成长A
512380.SH,MSCI中国ETF
006364.OF,招商丰韵A
007006.OF,融通超短债A
007007.OF,融通超短债C
007034.OF,中科沃土沃安中短期利率C
007115.OF,金元顺安桉盛C
006955.OF,国泰惠富纯债A
007100.OF,中银稳健添利E
159964.SZ,创业板ETF平安
006962.OF,南方7-10年国开债C
006961.OF,南方7-10年国开债A
006947.OF,华宝中短债A
006948.OF,华宝中短债C
007089.OF,国投瑞银中证500量化增强C
006870.OF,广发景和中短债A
006925.OF,永赢中债-1-3政策金融债
006871.OF,广发景和中短债C
007030.OF,银华安享短债A
007031.OF,银华安享短债C
006207.OF,泰康裕泰A
006208.OF,泰康裕泰C
007001.OF,鹏华1-3年国开债C
007000.OF,鹏华1-3年国开债A
006924.OF,前海开源沪港深非周期C
006701.OF,红土创新稳健C
006700.OF,红土创新稳健A
006167.OF,德邦乐享生活A
006168.OF,德邦乐享生活C
006923.OF,前海开源沪港深非周期A
006704.OF,易方达MSCI中国A股国际通ETF联接A
006705.OF,易方达MSCI中国A股国际通ETF联接C
006958.OF,鹏华永融一年定开
006534.OF,农银汇理永盛定期开放
006122.OF,华安低碳生活A
006921.OF,南方智诚
006218.OF,富国生物医药科技A
006985.OF,兴全恒裕A
007096.OF,大成沪深300C
007073.OF,海富通中高等级短融券C
006391.OF,信达澳银安和纯债
007099.OF,安信尊享添益C
006989.OF,建信中短债纯债A
006990.OF,建信中短债纯债C
007085.OF,招商瑞庆C
007075.OF,富国产业债C
006121.OF,华安双核驱动A
159963.SZ,恒生中国
512270.SH,沪深300低波ETF
006941.OF,国泰惠盈纯债A
006826.OF,华宝宝裕纯债A
006780.OF,广发稳健策略
006779.OF,广发中国企业精明C
006778.OF,广发中国企业精明A
006771.OF,永赢合益
006750.OF,富国德利纯债定开
006307.OF,嘉实养老2040五年A
003297.OF,招商双债增强E
159962.SZ,四川ETF
007011.OF,国寿安保1-3年国开债C
007010.OF,国寿安保1-3年国开债A
006818.OF,安信盈利驱动A
006819.OF,安信盈利驱动C
006987.OF,平安季添盈三个月C
006988.OF,平安季添盈三个月E
006155.OF,新华家盈双利A
006156.OF,新华家盈双利C
006986.OF,平安季添盈三个月A
006874.OF,创金合信恒兴中短债A
006868.OF,华夏科技成长
006875.OF,创金合信恒兴中短债C
007072.OF,民生加银鑫福C
006714.OF,博时富源纯债
002457.OF,招商安元灵活配置C
006915.OF,南方亨元A
006916.OF,南方亨元C
006993.OF,鑫元承利三个月定开
001900.OF,诺安精选价值
006603.OF,嘉实互融精选
006229.OF,中欧医疗创新C
006228.OF,中欧医疗创新A
006600.OF,人保沪深300
006523.OF,财通新兴蓝筹C
006522.OF,财通新兴蓝筹A
006610.OF,银华远见
001783.OF,兴银合盈A
001784.OF,兴银合盈C
007039.OF,前海联合沪深300C
007043.OF,前海联合泓鑫C
006742.OF,南方臻元
501002.OF,长信价值优选
006914.OF,南方华元C
006784.OF,红土创新中证500指数增强C
006698.OF,红土创新沪深300指数增强A
007041.OF,前海联合泳涛C
006783.OF,红土创新中证500指数增强A
007042.OF,前海联合泳隽C
006699.OF,红土创新沪深300指数增强C
006913.OF,南方华元A
006932.OF,平安0-3年期政策性金融债A
006933.OF,平安0-3年期政策性金融债C
007020.OF,华安添鑫中短债C
006785.OF,东方量化多策略A
007038.OF,前海联合添惠纯债C
007040.OF,前海联合泳隆C
006884.OF,汇添富AAA级信用纯债A
006885.OF,汇添富AAA级信用纯债C
007036.OF,前海联合永兴C
007046.OF,方正富邦创新动力C
006796.OF,富国消费升级A
006903.OF,长盛安鑫中短债C
006919.OF,国寿安保泰和纯债
006902.OF,长盛安鑫中短债A
006803.OF,嘉实互通精选
006867.OF,易方达丰华C
007048.OF,平安安心灵活配置C
007049.OF,平安鑫安E
006613.OF,富荣富金专项金融债纯债
006227.OF,华宝科技先锋A
006490.OF,招商添裕纯债C
006489.OF,招商添裕纯债A
006447.OF,华夏海外聚享A美元现钞
006448.OF,华夏海外聚享C
006254.OF,长城久悦A
006446.OF,华夏海外聚享A美元现汇
006445.OF,华夏海外聚享A
501063.SH,添富悦享
006690.OF,泰达宏利年年添利A
006650.OF,招商安庆
006691.OF,泰达宏利年年添利C
006316.OF,平安惠诚纯债
006696.OF,汇添富研究优选灵活配置
006889.OF,平安惠鸿纯债
006581.OF,建信优享稳健养老一年A
005914.OF,景顺长城智能生活
006934.OF,平安3-5年期政策性金融债A
006935.OF,平安3-5年期政策性金融债C
006693.OF,金信消费升级C
006692.OF,金信消费升级A
501070.SH,广发睿阳
006722.OF,天弘穗利一年定开A
006723.OF,天弘穗利一年定开C
006105.OF,泰达宏利印度
006834.OF,工银尊享短债A
006835.OF,工银尊享短债C
006749.OF,东兴核心成长A
006643.OF,华泰柏瑞核心优势
006755.OF,东兴核心成长C
006602.OF,国融融泰C
006357.OF,国融稳融C
006601.OF,国融融泰A
005850.OF,财通沪深300指数增强
006392.OF,中信保诚创新成长A
006356.OF,国融稳融A
006858.OF,蜂巢卓睿灵活C
006857.OF,蜂巢卓睿灵活A
005425.OF,民生加银睿通3个月
006644.OF,弘毅远方消费升级A
006928.OF,长城创业板指数增强C
006816.OF,泰康中证港股通地产A
006051.OF,鹏扬核心价值A
006556.OF,海富通研究精选C
006555.OF,浦银安盛全球智能科技A
006557.OF,海富通研究精选A
006817.OF,泰康中证港股通地产C
006052.OF,鹏扬核心价值C
006013.OF,易方达鑫转招利A
006014.OF,易方达鑫转招利C
006250.OF,摩根动力精选A
006929.OF,博时富融纯债
006726.OF,农银汇理稳进多因子
006720.OF,平安核心优势A
006721.OF,平安核心优势C
512590.SH,高股息ETF
005514.OF,南华瑞恒中短债C
006813.OF,博时汇悦回报
005513.OF,南华瑞恒中短债A
006949.OF,前海开源乾利3个月定开
006907.OF,银华安鑫短债A
006908.OF,银华安鑫短债C
006841.OF,嘉实致享纯债
006451.OF,华富5年恒定久期国开债A
006452.OF,华富5年恒定久期国开债C
006680.OF,广发道琼斯美国石油C美元现汇
006951.OF,广发全球收益C美元现汇
006679.OF,广发道琼斯美国石油A美元现汇
006950.OF,广发全球收益A美元现汇
006418.OF,华安安泰定期开放
006270.OF,汇安核心成长A
006271.OF,汇安核心成长C
006631.OF,鑫元臻利A
006632.OF,鑫元臻利C
006580.OF,兴全安泰平衡养老(FOF)A
005350.OF,诺德短债A
006527.OF,富国优质发展A
006281.OF,万家人工智能A
006777.OF,华夏鼎略C
006736.OF,国投瑞银先进制造
006351.OF,中金MSCI中国A股红利A
006352.OF,中金MSCI中国A股红利C
006349.OF,中金MSCI中国A股价值A
006528.OF,富国优质发展C
006776.OF,华夏鼎略A
006350.OF,中金MSCI中国A股价值C
004955.OF,中银证券中高等级C
004954.OF,中银证券中高等级A
006773.OF,国寿安保尊荣中短债A
006774.OF,国寿安保尊荣中短债C
006936.OF,华安安盛3个月定开
006709.OF,工银瑞信聚盈A
006917.OF,上银慧祥利C
006688.OF,方正富邦深证100ETF联接C
006687.OF,方正富邦深证100ETF联接A
006710.OF,工银瑞信聚盈C
501069.SH,质量基金LOF
006794.OF,交银稳鑫短债C
006665.OF,华夏鼎康A
006901.OF,上银慧祥利A
006793.OF,交银稳鑫短债A
006666.OF,华夏鼎康C
006797.OF,嘉实中短债A
006798.OF,嘉实中短债C
004632.OF,平安合意定期开放
006838.OF,鑫元荣利三个月定开
006851.OF,平安中短债E
006937.OF,工银沪深300C
006746.OF,交银中债1-3年农发债C
006745.OF,交银中债1-3年农发债A
000768.OF,长城久盈纯债
004827.OF,平安中短债A
004828.OF,平安中短债C
006939.OF,鹏华沪深300C
006770.OF,华富恒玖3个月C
006938.OF,鹏华中证500C
006544.OF,平安惠聚纯债
006560.OF,华夏中证四川国改ETF联接A
006561.OF,华夏中证四川国改ETF联接C
006626.OF,山西证券超短债A
006799.OF,财通资管鸿运中短债A
006764.OF,景顺长城景泰鑫利纯债A
006627.OF,山西证券超短债C
006800.OF,财通资管鸿运中短债C
006912.OF,长城久泰沪深300C
006814.OF,凯石淳行业精选C
006716.OF,东方永泰纯债1年定开C
006715.OF,东方永泰纯债1年定开A
006865.OF,泰康安惠纯债C
006815.OF,凯石涵行业精选C
006329.OF,易方达中证海外互联ETF联接A美元
006327.OF,易方达中证海外互联ETF联接A人民币
006893.OF,汇添富丰利短债A
006330.OF,易方达中证海外互联ETF联接C美元
006202.OF,交银核心资产
006805.OF,富国短债C
006804.OF,富国短债A
006328.OF,易方达中证海外互联ETF联接C人民币
006481.OF,海富通中高等级短融券A
006850.OF,永赢颐利
006672.OF,广发招财短债A
006673.OF,广发招财短债C
006852.OF,永赢迅利中高等级短债A
005970.OF,国泰消费优选
005980.OF,南方合顺多资产C
005979.OF,南方合顺多资产A
003822.OF,中信建投行业轮换A
003823.OF,中信建投行业轮换C
006257.OF,信澳先进智造
006712.OF,前海开源MSCI中国A股消费A
006713.OF,前海开源MSCI中国A股消费C
006824.OF,创金合信鑫日享短债A
006825.OF,创金合信鑫日享短债C
006654.OF,华泰紫金季季享定开A
006655.OF,华泰紫金季季享定开C
006827.OF,中加瑞鑫纯债
006906.OF,创金合信鑫收益E
006789.OF,中信保诚景丰A
006790.OF,中信保诚景丰C
006129.OF,华安中证500低波动ETF联接A
006130.OF,华安中证500低波动ETF联接C
006526.OF,鹏华优选回报A
005856.OF,中科沃土沃瑞C
005855.OF,中科沃土沃瑞A
501311.SH,新经济港股通LOF
006614.OF,嘉实港股通新经济C
006358.OF,前海联合泳盛纯债A
006842.OF,南方国利六个月
006359.OF,前海联合泳盛纯债C
501064.SH,国泰价值
006383.OF,招商添盈纯债A
006384.OF,招商添盈纯债C
006844.OF,中信建投稳利C
006845.OF,中信建投聚利C
006843.OF,中信建投睿溢C
006837.OF,银华信用四季红C
006152.OF,国联安增鑫纯债A
006153.OF,国联安增鑫纯债C
006593.OF,博道中证500指数增强A
006594.OF,博道中证500指数增强C
006747.OF,东海祥利纯债
006763.OF,汇添富养老2030三年A
673101.OF,西部利得沪深300指数增强C
006652.OF,富国金融地产行业A
006685.OF,农银汇理永安
006036.OF,中融恒惠纯债C
006035.OF,中融恒惠纯债A
511030.SH,公司债ETF
006584.OF,中信保诚景泰C
006080.OF,海富通电子信息传媒产业C
006081.OF,海富通电子信息传媒产业A
006583.OF,中信保诚景泰A
005362.OF,中银证券安源A
005363.OF,中银证券安源C
006292.OF,易方达汇诚养老2043三年A
006072.OF,民生加银创新成长A
006453.OF,中加瑞利纯债A
006454.OF,中加瑞利纯债C
005934.OF,前海联合先进制造C
006788.OF,金鹰添鑫定期开放
005933.OF,前海联合先进制造A
006728.OF,博时中债3-5进出口行C
006727.OF,博时中债3-5进出口行A
006683.OF,富国国有企业债D
006034.OF,富国MSCI中国A股国际通增强
006668.OF,华夏中短债A
006669.OF,华夏中短债C
006638.OF,人保鑫盛纯债A
006767.OF,银河嘉裕纯债
006154.OF,华安制造先锋A
006639.OF,人保鑫盛纯债C
006618.OF,长江可转债A
006619.OF,长江可转债C
005834.OF,工银红利优享C
005833.OF,工银红利优享A
006420.OF,人保优势产业C
006419.OF,人保优势产业A
006031.OF,南方昌元可转债C
006030.OF,南方昌元可转债A
006642.OF,华泰保兴吉年利
006748.OF,富国中证价值ETF联接A
006220.OF,工银上证50ETF联接A
006221.OF,工银上证50ETF联接C
006140.OF,广发集嘉A
006298.OF,广发稳健养老目标一年持有A
006141.OF,广发集嘉C
006377.OF,广发趋势动力A
006572.OF,宝盈盈泰C
006772.OF,汇添富丰润中短债A
006758.OF,农银汇理金禄
006579.OF,泰康中证港股通非银指数C
006578.OF,泰康中证港股通非银指数A
512150.SH,A50ETF
006408.OF,汇添富消费升级A
511020.SH,活跃国债ETF
006425.OF,嘉合锦程价值精选C
006424.OF,嘉合锦程价值精选A
006725.OF,国泰丰盈纯债A
005298.OF,国开泰富睿富
006553.OF,国投瑞银恒泽中短债C
005725.OF,国投瑞银恒泽中短债A
006703.OF,国富恒嘉短债C
006702.OF,国富恒嘉短债A
006695.OF,新华鑫日享中短债C
512890.SH,红利低波ETF
006678.OF,中银稳汇短债C
006551.OF,中庚价值领航
004981.OF,新华鑫日享中短债A
006677.OF,中银稳汇短债A
006653.OF,南方畅利定期开放
006582.OF,博时富永纯债3个月
006590.OF,南方新优享C
006761.OF,银河家盈
006587.OF,南方优享分红C
512870.SH,杭州湾区ETF
006762.OF,国泰聚享纯债
006297.OF,富国鑫旺稳健养老一年持有A
006348.OF,银华盛利A
005201.OF,浦银安盛普瑞纯债C
005200.OF,浦银安盛普瑞纯债A
006294.OF,万家稳健养老(FOF)A
006151.OF,南方交元
006305.OF,银华尊和养老2035三年持有A
006635.OF,永赢伟益
006647.OF,汇添富短债C
006646.OF,汇添富短债A
513680.SH,恒生国企ETF
006568.OF,国联安行业领先
006137.OF,广发汇立定期开放
006461.OF,人保福泽纯债一年定开
006513.OF,鹏扬淳享A
006514.OF,鹏扬淳享C
006060.OF,鹏扬泓利C
006059.OF,鹏扬泓利A
006607.OF,泓德裕丰中短债C
006606.OF,泓德裕丰中短债A
006404.OF,浦银安盛盛融定开
006586.OF,南方安裕C
006733.OF,博时创业板ETF联接C
004661.OF,银河如意
006634.OF,博时中债1-3政策金融债C
006633.OF,博时中债1-3政策金融债A
006563.OF,安信优享纯债A
006611.OF,人保中证500
006585.OF,南方宝元债券C
006681.OF,景顺长城景泰聚利纯债
006387.OF,宝盈安泰短债A
006417.OF,方正富邦丰利C
006388.OF,宝盈安泰短债C
006416.OF,方正富邦丰利A
006497.OF,银华安盈短债C
006496.OF,银华安盈短债A
005848.OF,银华裕利
006120.OF,中融聚明3个月定开
510850.SH,工银上证50ETF
006546.OF,兴银中短债C
006545.OF,兴银中短债A
006366.OF,兴业安保优选
006473.OF,招商中债1-5年进出口行A
006494.OF,南方中债3-5年农发行C
006474.OF,招商中债1-5年进出口行C
006493.OF,南方中债3-5年农发行A
006664.OF,易方达安悦超短债F
006662.OF,易方达安悦超短债A
006663.OF,易方达安悦超短债C
006732.OF,方正富邦富利纯债C
006731.OF,方正富邦富利纯债A
501065.SH,经典成长
006612.OF,银华信用精选一年
006430.OF,凯石澜龙头经济一年持有
006717.OF,平安惠金定期开放C
006708.OF,永赢宏益C
006707.OF,永赢宏益A
006645.OF,银华安丰中短期金融债
006296.OF,鹏华养老2035三年A
006084.OF,融通研究优选
006567.OF,中泰星元价值优选A
006684.OF,富国信用债D
006686.OF,人保安惠三个月定开
006457.OF,平安估值优势A
006458.OF,平安估值优势C
006283.OF,鹏华美国房地产美元现汇
0062851.OF,鹏华环球发现美元现汇
006302.OF,银华行业轮动
006597.OF,国泰利享中短债A
006598.OF,国泰利享中短债C
501067.SH,富时AH50LOF
501068.SH,AH50LOF
006629.OF,招商鑫悦中短债A
006630.OF,招商鑫悦中短债C
512260.SH,中证500低波ETF
510550.SH,方正中证500ETF
006472.OF,海富通聚丰纯债
006274.OF,圆信永丰医药健康
006661.OF,永赢昌益C
006660.OF,永赢昌益A
006421.OF,中银弘享
005965.OF,安信中证500指数增强A
005966.OF,安信中证500指数增强C
006411.OF,中加颐智纯债
005983.OF,摩根核心精选A
006599.OF,国寿安保安丰纯债
006503.OF,财通集成电路产业C
006502.OF,财通集成电路产业A
006591.OF,广发景明中短债A
006592.OF,广发景明中短债C
006255.OF,中邮中证价值回报量化策略A
006256.OF,中邮中证价值回报量化策略C
