ts_code,name
150079.SZ,通利债B
1615061.OF,银河通利A
710002.OF,富安达策略精选
690006.OF,民生加银信用双利A
690206.OF,民生加银信用双利C
660012.OF,农银汇理消费主题A
200015.OF,长城优化升级A
150087.SZ,信用B
1660121.OF,中欧信用增利分级
206012.OF,鹏华价值精选
166013.OF,中欧信用增利A
165518.OF,信诚双盈分级A
1655171.OF,信诚双盈分级
150081.SZ,双盈B
510410.SH,资源ETF
050024.OF,博时自然资源ETF联接
161613.OF,融通创业板指数增强AB
200103.OF,长城货币B
163412.SZ,兴全轻资产LOF
519977.OF,长信可转债A
519976.OF,长信可转债C
150071.SZ,盛世A
150072.SZ,盛世B
160416.SZ,石油基金LOF
1660111.OF,中欧盛世成长分级
163820.OF,中银货币B
150073.SZ,诺安稳健
1632091.OF,诺安中证创业成长
150075.SZ,诺安进取
080012.OF,长盛电子信息产业A
378546.OF,摩根全球天然资源
1625101.OF,国联安双力中小板
150069.SZ,双力A
150070.SZ,双力B
070030.OF,嘉实中创400ETF联接A
159918.SZ,中创400ETF
217022.OF,招商产业A
570008.OF,诺德周期策略
090018.OF,大成新锐产业A
020026.OF,国泰成长优选
530018.OF,建信深证100指数增强
159917.SZ,中小成长
020025.OF,国泰中小板300成长ETF联接
261102.OF,景顺长城优信增利C
261002.OF,景顺长城优信增利A
150050.SZ,消费进取
150049.SZ,消费收益
233011.OF,大摩主题优选
160127.SZ,南方消费LOF
270030.OF,广发聚财信用B
270029.OF,广发聚财信用A
163819.SZ,中银信用增利LOF
1621051.OF,金鹰持久回报分级
150078.SZ,回报B
162106.OF,金鹰持久回报A
740001.OF,长安宏观策略A
470098.OF,汇添富逆向投资A
165806.OF,东吴沪深300A
690008.OF,民生加银中证内地资源A
166801.OF,浙商聚潮新思维A
399011.OF,中海医疗保健A
320018.OF,诺安新动力A
161614.SZ,融通四季添利LOF
050023.OF,博时天颐A
050123.OF,博时天颐C
240020.OF,华宝医药生物
2900121.OF,泰信保本
253060.OF,国联安信心增长A
253061.OF,国联安信心增长B
457001.OF,国富亚洲机会
320019.OF,诺安货币B
161693.OF,融通债券C
1657051.OF,诺德双翼分级
165706.OF,诺德双翼A
150068.SZ,双翼B
360016.OF,光大行业轮动
150051.SZ,沪深300A
150052.SZ,沪深300B
217021.OF,招商优势企业A
377150.OF,摩根健康品质生活A
165515.SZ,信诚300LOF
150055.SZ,500A
150056.SZ,500B
1648091.OF,工银瑞信中证500
150057.SZ,中小300A
150058.SZ,中小300B
162010.OF,长城久兆中小板300
150067.SZ,互利B
150066.SZ,互利A
1602171.OF,国泰信用互利分级
070028.OF,嘉实安心货币A
070029.OF,嘉实安心货币B
180029.OF,银华永泰积极A
180030.OF,银华永泰积极C
350009.OF,天治研究驱动A
400015.OF,东方新能源汽车主题
4870161.OF,工银瑞信保本
730001.OF,方正富邦创新动力A
1210101.OF,国投瑞银瑞源保本
040025.OF,华安科技动力A
4700891.OF,汇添富信用债C
4700881.OF,汇添富信用债A
260116.OF,景顺长城核心竞争力A
700002.OF,平安深证300指数增强
165513.SZ,信诚商品LOF
150063.SZ,浦银增B
1664011.OF,浦银安盛增利分级
2022112.OF,南方恒元保本二期
150062.SZ,浦银增A
530017.OF,建信双息红利A
161219.SZ,国投新兴产业LOF
410010.OF,华富中小企业100指数增强
310518.OF,申万菱信可转债A
150060.SZ,资源B级
150059.SZ,资源A级
1606181.OF,鹏华丰泽分级
150061.SZ,丰泽B
160619.OF,鹏华丰泽分级A
040026.OF,华安信用四季红A
161819.OF,银华中证内地资源主题
070027.OF,嘉实周期优选
150064.SZ,同瑞A
150065.SZ,同瑞B
160808.OF,长盛同瑞中证200
080009.OF,长盛同禧A
080010.OF,长盛同禧C
100058.OF,富国产业债A
150053.SZ,泰达500A
150054.SZ,泰达500B
110036.OF,易方达双债增强C
110035.OF,易方达双债增强A
1622161.OF,泰达宏利中证500
720001.OF,财通价值动量
090017.OF,大成可转债增强
660011.OF,农银汇理中证500
206011.OF,鹏华美国房地产人民币
1642081.OF,天弘丰利分级
150046.SZ,丰利B
164209.OF,天弘丰利分级A
163818.OF,中银中小盘成长
530016.OF,建信恒稳价值
690007.OF,民生加银景气行业A
5900071.OF,中邮上证380指数增强
519033.OF,海富通国策导向
233010.OF,大摩深证300指数增强
398061.OF,中海消费主题精选A
090016.OF,大成消费主题A
050022.OF,博时回报灵活配置
540011.OF,汇丰晋信货币A
541011.OF,汇丰晋信货币B
290011.OF,泰信中小盘精选
080008.OF,长盛战略新兴产业A
481015.OF,工银主题策略A
519979.OF,长信内需成长A
161017.SZ,500增强LOF
162411.SZ,华宝油气LOF
150047.SZ,消费A
150048.SZ,消费B
5800081.OF,东吴新产业精选
470068.OF,汇添富深证300ETF联接A
519706.OF,交银深证300价值ETF联接
161818.OF,银华消费主题A
163208.SZ,全球油气能源LOF
160125.SZ,南方香港LOF
519685.OF,交银双利C
519683.OF,交银双利AB
320017.OF,诺安全球收益不动产
164606.SZ,信用增利LOF
262001.OF,景顺长城大中华人民币A
159913.SZ,深价值ETF
710001.OF,富安达优势成长
159915.SZ,创业板ETF
202025.OF,南方上证380ETF联接A
110026.OF,易方达创业板ETF联接A
700001.OF,平安行业先锋
270028.OF,广发制造业精选A
159912.SZ,深300ETF
510290.SH,上证380ETF
070025.OF,嘉实信用A
070026.OF,嘉实信用C
159916.SZ,深F60ETF
530015.OF,建信深证基本面60ETF联接A
660010.OF,农银汇理策略精选
206010.OF,鹏华深证民营ETF联接
159911.SZ,民营ETF
160415.SZ,华安量化LOF
150044.SZ,增利A
1623081.OF,海富通稳进增利分级
150045.SZ,增利B
210008.OF,金鹰策略配置
217020.OF,招商安达
164701.SZ,贵金属LOF
673010.OF,西部利得新动向
020023.OF,国泰事件驱动A
620007.OF,金元顺安优质精选A
110025.OF,易方达资源行业
372010.OF,摩根强化回报A
372110.OF,摩根强化回报B
100056.OF,富国低碳环保
485114.OF,工银添颐A
485014.OF,工银添颐B
240019.OF,华宝中证银行ETF联接A
320016.OF,诺安多策略
162712.SZ,广发聚利LOF
350008.OF,天治新消费
160719.SZ,嘉实黄金LOF
510280.SH,成长ETF
1634111.OF,兴全保本
450010.OF,国富策略回报A
159910.SZ,基本面120ETF
070023.OF,嘉实深证基本面120ETF联接A
165512.SZ,信诚机遇LOF
519678.OF,银河消费驱动A
540010.OF,汇丰晋信科技先锋
582202.OF,东吴增利C
582002.OF,东吴增利A
161217.SZ,国投资源LOF
229001.OF,泰达宏利全球新格局
377240.OF,摩根新兴动力A
519099.OF,新华灵活主题
100055.OF,富国全球科技互联网
660109.OF,农银汇理增强收益C
660009.OF,农银汇理增强收益A
163816.OF,中银转债增强A
163817.OF,中银转债增强B
1800281.OF,银华永祥保本
270027.OF,广发标普全球农业人民币
159909.SZ,TMT50ETF
217019.OF,招商深证TMT50ETF联接A
1630031.OF,长信利鑫分级
163004.OF,长信利鑫分级A
150042.SZ,利鑫B
040022.OF,华安可转债A
040023.OF,华安可转债B
519704.OF,交银先进制造A
110027.OF,易方达安心回报A
110028.OF,易方达安心回报B
2022121.OF,南方保本
539002.OF,建信新兴市场优选A
470058.OF,汇添富可转债A
470059.OF,汇添富可转债C
510270.SH,国企ETF
1660101.OF,中欧鼎利分级
150039.SZ,鼎利A
150040.SZ,鼎利B
165311.SZ,信用债LOF
163110.SZ,申万量化LOF
206009.OF,鹏华新兴产业
090015.OF,大成内需增长A
610006.OF,信澳产业升级
150043.SZ,裕祥B
1605131.OF,博时裕祥分级
1605141.OF,博时裕祥分级A
159908.SZ,创业板ETF博时
050021.OF,博时创业板ETF联接A
290010.OF,泰信中证200
270026.OF,广发中小企业300ETF联接A
5410051.OF,汇丰晋信平稳增利C
159907.SZ,中小300ETF
161909.OF,万家添利分级A
1619081.OF,万家添利分级
150038.SZ,万家利B
2100071.OF,金鹰中证技术领先指数增强
519676.OF,银河强化收益
630010.OF,华商价值精选
070022.OF,嘉实领先成长
001021.OF,华夏亚债中国A
001023.OF,华夏亚债中国C
0800071.OF,长盛同鑫保本
161016.OF,富国天盈分级A
150041.SZ,天盈B
1610151.OF,富国天盈分级
257070.OF,国联安优选行业
040021.OF,华安大中华升级A
233009.OF,大摩多因子策略
1601231.SZ,南方50债
1601241.OF,南方中证50债C
2100061.OF,金鹰保本A
688888.OF,浙商聚潮产业成长A
360014.OF,光大添益C
360013.OF,光大添益A
1622151.OF,泰达宏利聚利分级
150034.SZ,聚利A
150035.SZ,聚利B
3200151.OF,诺安保本
590006.OF,中邮中小盘灵活配置
150037.SZ,建信进取
150036.SZ,建信稳健
161116.SZ,黄金主题LOF
1653101.OF,建信双利策略主题
163409.SZ,兴全绿色LOF
570007.OF,诺德优选30
519032.OF,海富通上证非周期ETF联接
240018.OF,华宝可转债A
050020.OF,博时抗通胀增强回报
206008.OF,鹏华丰盛稳固收益
510120.SH,非周期ETF
040020.OF,华安升级主题A
160512.SZ,博时卓越LOF
481013.OF,工银消费服务A
0900131.OF,大成保本
0200221.OF,国泰保本
4000131.OF,东方保本
660008.OF,农银汇理沪深300A
200113.OF,长城积极增利C
200013.OF,长城积极增利A
510260.SH,新兴ETF
320014.OF,诺安沪深300指数增强A
410009.OF,华富量子生命力
510230.SH,金融ETF
020021.OF,国泰上证180金融联接A
519981.OF,长信标普100等权重指数增强人民币
161216.SZ,国投双债LOF
470028.OF,汇添富社会责任A
261001.OF,景顺长城稳定收益A
261101.OF,景顺长城稳定收益C
150033.SZ,多利进取
150032.SZ,多利优先
550011.OF,信诚货币B
395011.OF,中海增强收益A
395012.OF,中海增强收益C
550010.OF,信诚货币A
096001.OF,大成标普500等权重人民币
160718.OF,嘉实多利收益A
260115.OF,景顺长城中小盘
150031.SZ,中证90B
150030.SZ,中证90A
161907.SZ,万家中证红利LOF
161816.SZ,中证90LOF
217018.OF,招商安瑞进取
270024.OF,广发聚祥保本
241002.OF,华宝兴业成熟市场
630009.OF,华商稳定增利A
630109.OF,华商稳定增利C
519510.OF,浦银安盛货币B
519509.OF,浦银安盛货币A
163813.OF,中银全球策略
150028.SZ,中证500A
150029.SZ,中证500B
161714.SZ,招商金砖
310508.OF,申万菱信稳益宝A
165511.SZ,信诚500LOF
164808.SZ,工银四季LOF
166009.SZ,中欧动力LOF
290009.OF,泰信周期回报
585001.OF,东吴中证新兴产业
510210.SH,上证指数ETF
378006.OF,摩根新兴市场
202023.OF,南方优选成长A
100053.OF,富国上证指数ETF联接A
690005.OF,民生加银内需增长
110023.OF,易方达医疗保健
519097.OF,新华中小市值优选
519602.OF,海富通大中华精选
200012.OF,长城中小盘成长A
164902.SZ,交银添利LOF
4700181.OF,汇添富保本
460220.OF,华泰柏瑞上证中小盘ETF联接
253051.OF,国联安货币B
253050.OF,国联安货币A
162214.OF,泰达宏利领先中小盘
510220.SH,中小盘ETF
671010.OF,西部利得策略优选A
5300121.OF,建信保本
320013.OF,诺安全球黄金
519674.OF,银河创新成长A
206007.OF,鹏华消费优选
519702.OF,交银趋势优先A
159906.SZ,深成长龙头ETF
040019.OF,华安稳固收益C
090012.OF,大成深证成长40ETF联接
376510.OF,摩根大盘蓝筹A
210005.OF,金鹰主题优势
165510.SZ,信诚四国LOF
161213.SZ,国投消费LOF
290008.OF,泰信发展主题
050018.OF,博时行业轮动
519116.OF,浦银安盛沪深300指数增强
398051.OF,中海环保新能源
160121.OF,南方金砖四国
510150.SH,消费ETF
217017.OF,招商上证消费80ETF联接A
100051.OF,富国可转债A
540009.OF,汇丰晋信消费红利
070021.OF,嘉实主题新动力
240017.OF,华宝新兴产业
161815.SZ,抗通胀LOF
150027.SZ,添利B
164207.OF,天弘添利分级A
1642061.OF,天弘添利分级
233008.OF,大摩消费领航
180025.OF,银华信用双利A
180026.OF,银华信用双利C
460010.OF,华泰柏瑞亚洲企业
166008.SZ,中欧强债LOF
160617.SZ,鹏华丰润LOF
257060.OF,国联安上证商品ETF联接A
510170.SH,大宗商品ETF
519998.OF,长信利息收益B
050019.OF,博时转债增强A
050119.OF,博时转债增强C
163811.OF,中银稳健双利A
163812.OF,中银稳健双利B
450009.OF,国富中小盘A
519030.OF,海富通稳固收益C
660007.OF,农银汇理货币A
660107.OF,农银汇理货币B
270025.OF,广发行业领先A
510190.SH,上证50ETF华安
040190.OF,华安上证50联接A
519983.OF,长信量化先锋A
530011.OF,建信内生动力A
161612.OF,融通深证成指AB
161115.SZ,易基岁丰添利LOF
630008.OF,华商策略精选
481012.OF,工银深证红利ETF联接A
159905.SZ,深红利ETF
202105.OF,南方广利回报AB
202107.OF,南方广利回报C
163407.SZ,兴全沪深300LOF
660102.OF,农银汇理恒久增利C
150023.SZ,深成指B
150022.SZ,深成指A
163109.SZ,申万深成LOF
100050.OF,富国全球债券人民币
1609151.OF,大成景丰分级
150025.SZ,景丰A
150026.SZ,景丰B
2060061.OF,鹏华环球发现人民币
180020.OF,银华成长先锋
160717.SZ,H股LOF
165509.SZ,信诚增强LOF
519027.OF,海富通上证周期ETF联接
470006.OF,汇添富医药保健A
510110.SH,周期ETF
040018.OF,华安香港精选
620006.OF,金元顺安消费主题
320012.OF,诺安主题精选
5390011.OF,建信全球机遇
1500201.SZ,汇利A
1500211.SZ,汇利B
1610141.OF,富国汇利分级
121012.OF,国投瑞银优化增强AB
128112.OF,国投瑞银优化增强C
164105.SZ,华富强债LOF
660006.OF,农银汇理大盘蓝筹
070020.OF,嘉实稳固收益C
510160.SH,产业升级ETF
202021.OF,南方小康产业ETF联接A
163810.OF,中银价值精选
110022.OF,易方达消费行业
270023.OF,广发全球精选人民币
485111.OF,工银双利A
485011.OF,工银双利B
160215.SZ,国泰价值LOF
1642051.SZ,天弘深成
630007.OF,华商稳健双利A
630107.OF,华商稳健双利B
510070.SH,民企ETF
206005.OF,鹏华上证民企50ETF联接
160807.SZ,长盛沪深300LOF
165508.SZ,信诚深度LOF
610005.OF,信澳红利回报
392001.OF,中海货币A
392002.OF,中海货币B
050016.OF,博时宏观回报AB
050116.OF,博时宏观回报C
050015.OF,博时大中华人民币
519095.OF,新华行业周期轮换
519672.OF,银河蓝筹精选A
0200182.OF,国泰金鹿保本三期
519700.OF,交银主题优选A
690004.OF,民生加银稳健成长
580007.OF,东吴安享量化A
161813.SZ,银华信用
519985.OF,长信纯债壹号A
570006.OF,诺德中小盘
161713.SZ,招商信用添利LOF
470888.OF,汇添富香港优势精选A
1660071.SZ,中欧300
253030.OF,国联安信心增益
217016.OF,招商深证100A
090011.OF,大成核心双动力
460009.OF,华泰柏瑞量化先行A
630006.OF,华商产业升级
161210.SZ,国投新兴
540008.OF,汇丰晋信低碳先锋A
070019.OF,嘉实价值优势A
050014.OF,博时创业成长A
206003.OF,鹏华信用增利A
206004.OF,鹏华信用增利B
510090.SH,ESG建信ETF
530010.OF,建信上证社会责任ETF联接
080006.OF,长盛环球景气行业
486002.OF,工银全球精选
590005.OF,中邮核心主题
233007.OF,大摩卓越成长
100039.OF,富国通胀通缩主题A
040016.OF,华安行业轮动
583001.OF,东吴货币A
583101.OF,东吴货币B
150018.SZ,银华稳进
150019.SZ,银华锐进
161812.SZ,深证100LOF
470009.OF,汇添富民营活力A
260202.OF,景顺长城货币B
160213.OF,国泰纳斯达克100
320011.OF,诺安中小盘精选
510030.SH,价值ETF
240016.OF,华宝上证180价值ETF联接
162213.OF,泰达宏利沪深300指数增强A
150016.SZ,合润A
150017.SZ,合润B
163406.SZ,兴全合润LOF
270022.OF,广发内需增长A
150013.SZ,中证100B
150012.SZ,中证100A
162509.SZ,中证100LOF
519026.OF,海富通中小盘
210004.OF,金鹰稳健成长
360012.OF,光大中小盘
1612111.SZ,国投金融
110021.OF,易方达上证中盘ETF联接A
202019.OF,南方策略优化
510130.SH,中盘ETF
163001.SZ,长信医疗LOF
399001.OF,中海上证50指数增强
660005.OF,农银汇理中小盘
217015.OF,招商全球资源
163809.OF,中银蓝筹精选
620005.OF,金元顺安核心动力
310398.OF,申万菱信沪深300价值A
1602121.OF,国泰估值优势可分离
150010.SZ,国泰优先
150011.SZ,国泰进取
481010.OF,工银中小盘成长
550009.OF,信诚中小盘A
213010.OF,宝盈中证100指数增强A
160616.SZ,鹏华500LOF
690003.OF,民生加银精选
519093.OF,新华钻石品质企业
090010.OF,大成中证红利A
377530.OF,摩根行业轮动A
118001.OF,易方达亚洲精选
410008.OF,华富中证100
580006.OF,东吴新经济A
166006.SZ,中欧成长LOF
160716.SZ,基本面50LOF
510020.SH,超大盘ETF
050013.OF,博时超大盘ETF联接
233005.OF,大摩强收益债券
519671.OF,银河沪深300价值A
217013.OF,招商中小盘精选
041003.OF,华安现金富利B
040015.OF,华安动态灵活配置A
470008.OF,汇添富策略回报
420005.OF,天弘周期策略A
100038.OF,富国沪深300增强A
000061.OF,华夏盛世精选
540007.OF,汇丰晋信中小盘
202017.OF,南方深成ETF联接A
159903.SZ,深成ETF
519115.OF,浦银安盛红利精选A
162212.OF,泰达宏利红利先锋A
610004.OF,信澳中小盘
217014.OF,招商现金增值B
110019.OF,易方达深证100ETF联接A
162711.SZ,中证500LOF
080005.OF,长盛量化红利策略
630005.OF,华商动态阿尔法
165309.SZ,沪深300LOF建信
162307.SZ,海富通100LOF
360011.OF,光大动态优选
590003.OF,中邮核心优势
320010.OF,诺安中证100A
260112.OF,景顺长城能源基建A
160211.SZ,国泰小盘LOF
1618111.SZ,银华300
150008.SZ,瑞和小康
150009.SZ,瑞和远见
161207.OF,国投瑞银瑞和300
040180.OF,华安上证180ETF联接A
660004.OF,农银汇理策略价值
519686.OF,交银180治理ETF联接
240014.OF,华宝中证100联接A
160119.SZ,500ETF联接LOF
510010.SH,180治理ETF
202103.OF,南方多利增强A
233006.OF,大摩领先优势
570005.OF,诺德成长优势
519112.OF,浦银安盛优化收益C
470078.OF,汇添富增强收益C
620004.OF,金元顺安价值增长
206002.OF,鹏华精选成长A
090009.OF,大成行业轮动
163808.OF,中银中证100指数增强
450008.OF,国富沪深300指数增强
320009.OF,诺安增利B
510060.SH,央企ETF
257050.OF,国联安主题驱动
550008.OF,信诚优胜精选A
110020.OF,易方达沪深300ETF联接A
070018.OF,嘉实回报灵活配置
519186.OF,万家稳健增利A
519187.OF,万家稳健增利C
050012.OF,博时策略灵活配置
213909.OF,宝盈货币B
213009.OF,宝盈货币A
460007.OF,华泰柏瑞行业领先
519987.OF,长信恒利优势
290007.OF,泰信增强收益A
291007.OF,泰信增强收益C
166005.OF,中欧价值发现A
340009.OF,兴全磐稳增利债券A
202302.OF,南方现金增利B
690002.OF,民生加银增强收益A
690202.OF,民生加银增强收益C
410007.OF,华富价值增长
350007.OF,天治趋势精选
519091.OF,新华泛资源优势
000051.OF,华夏沪深300ETF联接A
210003.OF,金鹰行业优势A
161810.SZ,银华内需LOF
470007.OF,汇添富上证综指A
200011.OF,长城景气行业龙头
400011.OF,东方核心动力A
398041.OF,中海量化策略
371020.OF,摩根纯债A
371120.OF,摩根纯债B
540006.OF,汇丰晋信大盘A
217012.OF,招商行业领先A
270021.OF,广发聚瑞A
582201.OF,东吴优信稳健C
310388.OF,申万菱信消费增长A
050111.OF,博时信用债券C
051011.OF,博时信用债券B
050011.OF,博时信用债券A
100035.OF,富国优化增强A
100036.OF,富国优化增强B
100037.OF,富国优化增强C
519113.OF,浦银安盛精致生活
531009.OF,建信收益增强C
530009.OF,建信收益增强A
320008.OF,诺安增利A
020015.OF,国泰区位优势A
519185.OF,万家精选A
150007.SZ,同庆B
150006.SZ,同庆A
1608061.OF,长盛同庆
580005.OF,东吴进取策略A
460006.OF,华泰柏瑞货币A
460106.OF,华泰柏瑞货币B
519025.OF,海富通领先成长
180018.OF,银华和谐主题
519670.OF,银河行业优选A
166003.OF,中欧稳健收益A
166004.OF,中欧稳健收益C
290006.OF,泰信蓝筹精选
161611.OF,融通内需驱动AB
270014.OF,广发货币B
040013.OF,华安强化收益B
040012.OF,华安强化收益A
519698.OF,交银先锋A
162211.OF,泰达宏利品质生活
660003.OF,农银汇理平衡双利
610003.OF,信达澳银稳定A
610103.OF,信达澳银稳定B
160615.SZ,鹏华300LOF
163807.OF,中银行业优选A
690001.OF,民生加银品牌蓝筹
110015.OF,易方达行业领先
340008.OF,兴全有机增长
450007.OF,国富成长动力
202015.OF,南方沪深300ETF联接A
620003.OF,金元顺安丰利
070017.OF,嘉实量化阿尔法
519024.OF,海富通稳健添利A
213006.OF,宝盈核心优势A
253020.OF,国联安增利债券A
253021.OF,国联安增利债券B
550007.OF,信诚经典优债B
020020.OF,国泰双利债券C
020019.OF,国泰双利债券A
550006.OF,信诚经典优债A
320007.OF,诺安成长
481009.OF,工银沪深300A
360010.OF,光大精选
573003.OF,诺德增强收益
240012.OF,华宝增强收益A
240013.OF,华宝增强收益B
630003.OF,华商收益增强A
630103.OF,华商收益增强B
519069.OF,汇添富价值精选A
379010.OF,摩根中小盘A
519697.OF,交银优势行业
128011.OF,国投瑞银货币B
121011.OF,国投瑞银货币A
200010.OF,长城双动力A
270010.OF,广发沪深300ETF联接A
519111.OF,浦银安盛优化收益A
519989.OF,长信利丰C
410006.OF,华富策略精选
660002.OF,农银汇理恒久增利A
450006.OF,国富强化收益C
400009.OF,东方稳健回报A
210002.OF,金鹰红利价值A
310378.OF,申万菱信添益宝A
310379.OF,申万菱信添益宝B
398031.OF,中海蓝筹配置
180015.OF,银华增强收益
5400051.OF,汇丰晋信平稳增利A
420003.OF,天弘永定成长A
090007.OF,大成策略回报A
530006.OF,建信核心精选
100032.OF,富国中证红利指数增强A
110013.OF,易方达科翔
163806.OF,中银稳健增利
2022111.OF,南方恒元保本一期
582001.OF,东吴优信稳健A
350006.OF,天治稳健双盈
571002.OF,诺德主题灵活配置
360008.OF,光大增利A
360009.OF,光大增利C
161010.SZ,富国天丰LOF
519023.OF,海富通稳健添利C
450005.OF,国富强化收益A
002031.OF,华夏策略精选
040011.OF,华安核心优选A
260111.OF,景顺长城公司治理
257040.OF,国联安红利
217011.OF,招商安心收益C
213917.OF,宝盈增强收益C
160613.SZ,鹏华盛世创新LOF
110012.OF,易方达科汇
080003.OF,长盛积极配置
240011.OF,华宝大盘精选
550005.OF,信诚三得益债券B
550004.OF,信诚三得益债券A
162210.OF,泰达宏利集利A
162299.OF,泰达宏利集利C
630002.OF,华商盛世成长
070015.OF,嘉实多元收益A
070016.OF,嘉实多元收益B
620002.OF,金元顺安成长动力
200009.OF,长城稳健增利A
519696.OF,交银环球精选
180013.OF,银华领先策略
090008.OF,大成强化收益A
091008.OF,大成强化收益B
660001.OF,农银汇理行业成长A
481008.OF,工银大盘蓝筹
610002.OF,信澳精华A
166002.OF,中欧新蓝筹A
519089.OF,新华优选成长
540004.OF,汇丰晋信2026
460005.OF,华泰柏瑞价值增长A
270008.OF,广发核心精选
519066.OF,汇添富蓝筹稳健A
310368.OF,申万菱信竞争优势A
450004.OF,国富深化价值A
519601.OF,海富通海外精选
519183.OF,万家双引擎
290005.OF,泰信优势增长
530008.OF,建信稳定增利C
519991.OF,长信双利优选A
217010.OF,招商大盘蓝筹
1100111.OF,易方达中小盘
202011.OF,南方优选价值A
0200181.OF,国泰金鹿保本二期
121006.OF,国投瑞银稳健增长
020012.OF,国泰金龙债券C
080002.OF,长盛创新先锋A
550003.OF,中信保诚盛世蓝筹
400007.OF,东方策略成长
050010.OF,博时特许价值A
160612.OF,鹏华丰收
410004.OF,华富收益增强A
410005.OF,华富收益增强B
100029.OF,富国天成红利
070013.OF,嘉实研究精选A
519668.OF,银河竞争优势成长
183001.OF,银华全球核心优选
519667.OF,银河银信添利A
373020.OF,摩根双核平衡A
560005.OF,益民多利债券
320006.OF,诺安灵活配置
213007.OF,宝盈增强收益AB
350005.OF,天治中国制造2025
241001.OF,华宝海外中国成长
040009.OF,华安稳定收益A
040010.OF,华安稳定收益B
340007.OF,兴全社会责任
580003.OF,东吴行业轮动A
420002.OF,天弘永利债券A
420102.OF,天弘永利债券B
519110.OF,浦银安盛价值成长A
213008.OF,宝盈资源优选
485107.OF,工银信用添利A
485007.OF,工银信用添利B
395001.OF,中海稳健收益
163805.OF,中银动态策略A
519680.OF,交银增利债券A
519681.OF,交银增利债券B
519682.OF,交银增利债券C
270009.OF,广发增强债券C
202009.OF,南方盛元红利
150003.SZ,建信优势
110017.OF,易方达增强回报A
110018.OF,易方达增强回报B
001011.OF,华夏希望债券A
001013.OF,华夏希望债券C
519078.OF,汇添富增强收益A
486001.OF,工银全球配置人民币
121009.OF,国投瑞银稳定增利C
121008.OF,国投瑞银成长优选
110029.OF,易方达科讯
519019.OF,大成景阳领先A
070099.OF,嘉实优质企业
460003.OF,华泰柏瑞增利B
160314.SZ,华夏行业LOF
020011.OF,国泰沪深300A
202007.OF,南方隆元产业主题
519039.OF,长盛同德
377016.OF,摩根亚太优势
070012.OF,嘉实海外中国股票
000041.OF,华夏全球精选
202801.OF,南方全球精选
000031.OF,华夏复兴A
050106.OF,博时稳定价值A
360007.OF,光大优势A
590002.OF,中邮核心成长
620001.OF,金元顺安宝石动力
519694.OF,交银蓝筹
200008.OF,长城品牌优选
162209.OF,泰达宏利市值优选
040008.OF,华安策略优选A
150002.SZ,大成优选
481006.OF,工银红利
1210071.OF,国投瑞银瑞福优先
1500011.SZ,瑞福进取
1210991.OF,国投瑞银瑞福分级
560003.OF,益民创新优势
050009.OF,博时新兴成长
519589.OF,交银货币B
260110.OF,景顺长城精选蓝筹
240010.OF,华宝行业精选
270007.OF,广发大盘成长
160910.SZ,创新成长LOF
460002.OF,华泰柏瑞积极成长A
519517.OF,汇添富货币B
020010.OF,国泰金牛创新成长
630001.OF,华商领先企业
202005.OF,南方成份精选A
485105.OF,工银增强收益A
485005.OF,工银增强收益B
161610.SZ,融通领先成长LOF
519035.OF,富国天博创新主题
160611.SZ,鹏华优质治理LOF
160311.SZ,华夏蓝筹LOF
570001.OF,诺德价值优势
377020.OF,摩根内需动力A
050008.OF,博时第三产业成长
519021.OF,国泰金鼎价值精选
040007.OF,华安中小盘成长
519015.OF,海富通精选2号
540003.OF,汇丰晋信动态策略A
110010.OF,易方达价值成长
217009.OF,招商核心价值
450003.OF,国富潜力组合A人民币
410003.OF,华富成长趋势
519666.OF,银河银信添利B
398021.OF,中海能源策略
519068.OF,汇添富成长焦点
610001.OF,信澳领先增长A
530005.OF,建信优化配置A
162006.SZ,长城久富LOF
166001.SZ,中欧趋势LOF
257030.OF,国联安优势
213003.OF,宝盈策略增长
519017.OF,大成积极成长A
160610.SZ,鹏华动力LOF
160805.SZ,长盛同智LOF
580002.OF,东吴价值成长A
290004.OF,泰信优质生活
070011.OF,嘉实策略增长
481004.OF,工银稳健成长A
310358.OF,申万菱信新经济
162208.OF,泰达宏利首选企业A
519181.OF,万家和谐增长A
100028.OF,富国天时货币B
550002.OF,中信保诚精萃成长A
000021.OF,华夏优势增长
519100.OF,长盛中证100
560002.OF,益民红利成长
320005.OF,诺安价值增长
510880.SH,红利ETF
202003.OF,南方绩优成长A
180012.OF,银华富裕主题A
161609.OF,融通动力先锋
100026.OF,富国天合稳健优选
121005.OF,国投瑞银创新动力
519993.OF,长信增利策略
240009.OF,华宝先进成长
040006.OF,华安国际配置
150015.OF,银河银富货币B
519692.OF,交银成长A
519013.OF,海富通风格优势
260109.OF,景顺长城内需增长贰号
163804.OF,中银收益A
020009.OF,国泰金鹏蓝筹价值
590001.OF,中邮核心优选
050201.OF,博时价值增长2号
540002.OF,汇丰晋信龙腾
340006.OF,兴全全球视野
378010.OF,摩根成长先锋A
160609.OF,鹏华货币B
360006.OF,光大新增长A
090006.OF,大成财富管理2020A
530003.OF,建信优选成长A
040005.OF,华安宏利A
200007.OF,长城安心回报A
163303.OF,大摩货币
112002.OF,易方达策略2号
002021.OF,华夏回报2号
519029.OF,华夏平稳增长
519018.OF,汇添富均衡增长
